996.5470325492532,1594.545347635103,0,31,69.53308214205759,-2.040780326625303,2.079519638077072,-0.3094468779599999,1.339473591279754
1001.943606391215,1279.987419140618,0.9863397622047059,20.5,68.53143393194333,-0.4429578953154398,5.561316107644281,-0.2858811988268227,2.409088911430697
1024.24577471271,1285.888999405756,1.197125276089992,16,67.55414978845693,-2.386996060795858,6.462140549481102,-0.2783885626620053,0.02515717207915059
1008.29908471616,1169.791332119626,1.146092023889497,16.5,67.46444170957511,-1.729078008669846,4.604206538630819,0.844652659563968,1.028780574919836
992.4255992589068,1165.230856483987,0.9003131736110623,15.5,67.89549120551548,-2.781573794864904,4.384846855844402,0.8864752006089182,2.966905025418835
984.5937306083956,1014.340735166134,0.7149060383928334,15,65.84673590503179,0.5077019050592985,7.294887026551417,2.62725382421579,2.716573656933182
1003.113604479774,1069.7081054696,0.7681990372353296,17.5,65.56149346877199,-0.1433353908633176,5.414724960344173,1.195382324141563,2.465792564957389
1018.128717189624,881.4088347308139,1.579344384875675,16,64.41976418887842,-1.271441425276766,7.214200514576294,-0.5953862595181917,1.90804036767883
1014.055026126429,968.4645091384175,0.9880896961650943,21,65.54692350187264,-1.984518803711216,4.725517150847506,1.684603403525675,-0.6853404076771641
1008.246042569125,956.022539963193,0.5784121152191811,24.5,66.21213596979592,-3.585383202179159,7.668240834487856,3.465477191007086,0.6569214283337794
1003.688407648264,1130.670293298806,1.444875666033793,24,66.04910628251113,-1.949075001582885,4.808451675949239,3.168524280141818,2.947702969108539
1010.143477625523,1190.117641890138,3.034030602030262,28.5,68.69452064963801,-2.86297126222088,3.533858544065491,4.576847161697602,6.492044304682147
1005.493715451504,1239.849854664807,1.203885828193297,29.5,69.68923662951704,-3.025600230821881,-0.01418970517609505,1.031540936309731,9.4193669249299
1008.37153652141,1127.26139875364,1.313546584863903,30,67.29697676402868,-2.338042993777395,1.328893381483394,4.394619390960376,8.105687991650571
1017.65235413152,930.607162810412,2.026229336445897,23,68.00161823360823,-2.926327314984302,1.257946590251319,3.88513905916205,2.222459609371446
1023.761002727256,1085.570387917313,2.735168218526604,27.5,68.2275344878733,-2.886138545844474,1.663659038488972,1.625808496525732,3.894721494976285
1009.958855045972,1161.768377068949,1.798857907735,28.5,68.71057999697004,-3.362820448260165,2.106609106953535,4.421577419942698,5.728447245822032
990.1892543655149,1079.918380870873,2.166814250835719,25,67.93147858520899,-2.515693178142474,2.507109567503475,0.2478707356592485,4.993130234672664
984.792093157565,997.6604267711415,0.5946309800778289,18,66.43380340188799,-0.02861564637733232,1.417949326011203,-0.8889431541067883,3.154104632027642
1000.651418298291,952.001998369951,1.414475570134988,27,66.85201967863736,-2.707728755138416,0.08643146548572016,0.731660920946872,2.480110802733426
1022.728546166025,1132.21814660385,4.717154708964874,31.5,68.29002528919479,-4.674208277020194,0.5671377745760606,2.884887735342391,1.44620825310801
1001.701409085723,1174.164289083152,5.068870752347251,30.5,69.47474515580369,-2.150891852266619,2.515571529125307,0.1303618754073959,-0.1935428627981921
1005.34470658764,1231.904546246731,3.06532802793941,30.5,68.97906693006028,-2.270485571192837,4.354362716493298,-2.211380900594206,-1.588159786651085
1012.538022696266,1468.112602966822,3.077658230587919,23.5,70.40340757474647,-1.764270891515305,0.4937660970082997,-1.993992896589523,3.707713593787155
1024.153390918026,1719.82969294946,2.848205962329476,24.5,71.51506566291397,-1.461067365811861,-0.03290336220256181,-2.941393476460446,6.822513610018036
1022.752852544926,1693.328047479971,0.8523277065313971,18.5,72.01316312175612,-2.754742628032294,2.946575136642554,-1.912589560753444,5.153890965443204
1024.568363303113,1634.04563974278,0.8078052458473517,16.5,71.16731391326103,-2.443299207731255,3.868914569765038,-1.116887727470161,2.607250764608555
1022.303841991848,1384.962064986126,0.9772825554536421,14.5,70.38655481053364,-1.402382355317128,3.515458897616882,-0.6425178762915459,-0.6309764194652321
1019.0975941216,1345.184252163433,0.7797511018361624,15.5,69.93082757866122,-1.410214571847608,1.995253123699747,0.5592095211674301,1.392872115938292
1018.267852339245,1201.938598609225,0.4009054676143659,15.5,68.75622643636362,-1.348310858269317,4.127744896383766,0.4014489694472863,1.679336399020399
1019.319106001833,1101.193041009699,0.4578888279065422,14,68.4886808873562,-1.103587231072438,2.94368093921142,1.902597762753785,1.320938880341339
1017.516697965979,1104.082916864568,1.043652348455215,15.5,68.77641188970961,-2.661545890918975,3.011895374898513,4.597645214620756,3.524372223118294
1015.146196491745,1038.136250274262,2.108292456382809,16.5,68.28206570192712,-3.639441941191911,3.048789980112282,0.2442597754685285,5.359384605048393
1009.551380807441,969.2843419113912,1.542620854211646,19.5,67.00126158539577,-2.24701162606947,0.9324721451060423,-0.9435704864939924,5.812778178356785
